app_ID,app_name,currency,price,version,genre,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic
546276382,キクタン  【Basic】  4000 ～聞いて覚える英単語～(アルク),USD,3.99,1.1.2,Education,38,0,1,1
546278681,キクタン 【Advanced】 6000 ～聞いて覚える英単語～(アルク),USD,3.99,1.0.55,Education,38,0,1,1
546280643,キクタン 【Super】 12000 ～聞いて覚える英単語～(アルク),USD,3.99,1.0.55,Education,38,0,1,1
546287349,PetWorld 3D: My Animal Rescue Premium,USD,5.99,4.1,Games,38,5,8,1
546473125,"Quizlet: Study Flashcards, Languages & Vocabulary",USD,0,2.11,Education,37,5,13,1
546630411,Can Knockdown 3,USD,1.99,1.3,Games,38,5,11,1
546688555,Super Why! ABC Adventures,USD,3.99,3.3,Education,40,5,1,1
546821797,Photo Editor-,USD,0,5.0.4,Photo & Video,37,5,31,1
546871573,Bingo!™,USD,0,2.4.11,Games,38,5,1,1
546937504,Blendamaze,USD,2.99,3.1,Games,40,5,1,1
547100072,DMBX 2 - Mountain Bike and BMX,USD,1.99,1.1.0,Games,39,5,2,1
547101139,Traffic Racer,USD,0,2.4.1,Games,40,4,16,1
547109049,"Karaoke - Sing Karaoke, Unlimited Songs!",USD,0,4.1.5,Music,38,5,19,1
547166701,百度网盘,USD,0,7.1.1,Productivity,38,0,1,1
547305617,Bingo Pop,USD,0,3.11.25,Games,38,5,1,1
547566699,Infectonator,USD,0.99,1.4,Games,43,5,16,1
547702041,Tinder,USD,0,7.5.1,Lifestyle,37,0,42,1
547951480,ZARA,USD,0,3.3,Shopping,37,0,29,1
548565954,万年历-农历黄历日历天气,USD,0,4.5.3,Utilities,38,4,3,1
548580856,Slayin,USD,0.99,2,Games,43,5,1,1
548753732,"Handwriting Without Tears: Wet-Dry-Try for Capitals, Numbers & Lowercase",USD,4.99,1.49,Education,26,5,1,1
548946769,Stick Texting Emoji Emoticons Killer,USD,1.99,1.1,Utilities,37,5,1,1
549027629,Super Hexagon,USD,2.99,2.3,Games,38,4,1,1
549050663,ヨドバシ,USD,0,2.0.1,Shopping,37,0,1,1
549105915,True Skate,USD,1.99,1.4.24,Games,37,4,1,1
549421060,平安金管家 — 值得信赖的移动金融生活管家,USD,0,4.3.1,Finance,38,0,2,1
550058952,I see! Math1,USD,4.99,2.0.8,Education,26,5,2,1
550067264,Cafeteria Nipponica,USD,4.99,2.01,Games,38,5,4,1
550221096,STARZ,USD,0,3.3.1,Entertainment,37,5,1,1
550252401,Pac-12 Now,USD,0,2.13,Sports,37,5,1,1
550902799,Camera+ for iPad,USD,4.99,2,Photo & Video,24,5,10,1
550946484,Word Chums,USD,3.99,2.2.3,Games,38,5,1,1
550971517,Dr. Panda's Restaurant,USD,1.99,2.5,Games,40,5,17,1
551215116,LAMP Words For Life,USD,299.99,1.5.5,Education,24,5,1,1
551407760,Jumping Horses Champions,USD,0.99,1,Games,43,5,1,1
551682016,スシロー,USD,0,3.0.0,Food & Drink,37,0,1,1
551798799,WWE,USD,0,3.16.0,Entertainment,37,4,9,1
551817261,Starfall Learn to Read,USD,0,3.11,Education,40,5,1,1
552039496,The Room,USD,0.99,1.0.4,Games,24,5,1,1
552208596,Followers - Social Analytics For Instagram,USD,0,6.8.4,Social Networking,37,5,11,1
552330708,Stock Market HD: Real Time Stocks Tracker + Forex,USD,2.99,2023,Finance,37,1,1,1
552498441,"It's The Great Pumpkin, Charlie Brown",USD,5.99,1.4,Book,37,5,1,1
552602056,ClassDojo,USD,0,4.8.3,Education,37,5,55,1
552764013,NASCAR MOBILE,USD,0,6.3.0,Sports,37,4,1,1
553211336,Daniel Tiger’s Neighborhood: Play at Home with Daniel,USD,2.99,2.0.4,Education,43,5,1,1
553771681,百度地图HD,USD,0,4.5.1,Navigation,24,2,2,1
553807264,Cymera - Photo & Beauty Editor & Collage,USD,0,3.3.1,Photo & Video,38,0,13,1
553834731,Candy Crush Saga,USD,0,1.101.0,Games,43,5,24,1
553918524,Ugly,USD,0,1,Entertainment,43,0,1,1
553921725,Crazy Taxi,USD,0,2.02,Games,37,5,11,1
554050644,Touch Camera - Fast Recording and Burst,USD,1.99,2.6.6,Photo & Video,37,5,3,1
554064861,Jメール 出会える人気の匿名SNS出会い系アプリ,USD,0,3.3.1,Social Networking,37,0,2,1
554245373,SMART Notebook for iPad,USD,5.99,3.2,Education,24,5,6,1
554462411,The Tiny Bang Story,USD,1.99,2.1,Games,37,0,9,1
554499054,滴滴出行,USD,0,5.0.20,Travel,37,0,2,1
554533253,Campaign Manager - A Presidential Election Simulation Game,USD,2.99,2,Games,40,5,1,1
554597348,Vector HD,USD,0.99,1.2.0,Games,24,5,1,1
554602005,百度网盘 HD,USD,0,4.6.2,Productivity,24,5,1,1
554936942,Talking Angela for iPad,USD,0,2.7,Entertainment,24,5,13,1
554937499,Earn to Die,USD,0.99,1.0.17,Games,43,0,1,1
554941343,Earn to Die HD,USD,2.99,1.0.17,Games,26,4,1,1
555208351,Baby Rattle with Child Lock,USD,1.99,1.5.3,Games,40,5,14,1
555233356,Clue Solver - for Clue or Cluedo board games,USD,0.99,1.2,Games,37,1,1,1
555376968,ESPN Fantasy Football Baseball Basketball Hockey,USD,0,3.2.0,Sports,37,5,1,1
555590884,TransParent Compass,USD,0,4.1.1,Utilities,37,4,2,1
555610791,去哪儿攻略—查游记旅游攻略，订机票酒店,USD,0,4.9.1,Travel,37,0,1,1
555641008,Draw a Stickman: EPIC,USD,1.99,1.4.4,Games,38,0,1,1
555916407,Year Walk,USD,3.99,1.1,Games,43,5,1,1
555936735,Angry Birds Friends,USD,0,3.4.0,Games,37,5,1,1
556027347,Kirkland's Spin to Win,USD,0,1.1.4,Shopping,38,0,1,1
556164008,Real Racing 3,USD,0,5.3.0,Games,38,5,12,1
556382158,Pacific Fleet,USD,5.99,2.1,Games,43,5,1,1
556430416,Toca Tailor,USD,2.99,1.0.7,Education,40,5,19,1
556500145,"Tiny Scanner+ - PDF scanner to scan document, receipt & fax",USD,4.99,4.1.1,Business,38,4,9,1
556867879,Draw a Stickman: EPIC HD,USD,2.99,1.4.4,Games,24,5,1,1
556990666,TNNS,USD,1.99,1.2,Games,43,5,1,1
557121061,MetaMoJi Note - note taking and PDF annotation app,USD,7.99,3.9.3,Productivity,38,5,13,1
557130558,HelloTalk Language Exchange Learning App,USD,0,2.3.4,Education,38,4,20,1
557137623,Angry Birds Star Wars,USD,0,1.5.11,Games,37,0,1,1
557138109,Angry Birds Star Wars HD,USD,0,1.5.11,Games,24,5,1,1
557153158,Shpock Boot Sale & Classifieds App. Buy & Sell,USD,0,3.12.2,Shopping,37,5,6,1
557285579,Total - Free browser with file manager and cloud storage support,USD,0,2.6.4,Entertainment,38,3,7,1
557405467,"Network Analyzer - wifi scanner, speed test, tools",USD,3.99,7.2,Utilities,37,5,1,1
557932128,"Inkly: Greeting Cards, Postcards, Flowers & Gifts",USD,0,7.5.1,Shopping,37,5,21,1
558094294,Dashy Crashy,USD,0,2.0.1,Games,37,5,12,1
558202790,CUBE SNAP,USD,0.99,3.14,Games,37,5,1,1
558270538,File Manager Pro App,USD,4.99,2.5,Business,37,1,2,1
558433129,Modern Combat 4: Zero Hour,USD,6.99,1.2.1,Games,39,5,13,1
558512661,InsTrack for Instagram - Analytics Plus More,USD,0,2.3.4,Social Networking,37,5,31,1
558818638,Weblock - AdBlock for apps and websites,USD,1.99,4.4.1,Utilities,37,5,7,1
559887125,"Ibotta: Cash Back App, Grocery Coupons & Shopping",USD,0,5.0.3,Shopping,37,0,1,1
559951975,Lumps of Clay,USD,0.99,3,Games,37,4,1,1
560173559,直播吧(官方版)-体育从这里开始,USD,0,4.5.4,Sports,38,4,1,1
560372072,Mini Golf Stars! Retro Golf Game,USD,0,5.72,Games,37,5,9,1
560586497,"Concepts - Sketch, Design, Illustrate",USD,0,4.5.1,Productivity,37,5,12,1
560692867,Lili™,USD,0.99,1.3,Games,39,5,1,1
561350520,Capture - Control Your GoPro Camera - Share Video,USD,0,3.3.2,Photo & Video,37,4,10,1
561416817,Clumsy Ninja,USD,0,1.29.0,Games,40,5,5,1
561521557,Agricola,USD,6.99,1.2.3,Games,40,5,7,1
561625752,T-Mobile,USD,0,2.9.5,Productivity,37,3,1,1
561632513,Peatix -Discover events & communities in your city,USD,0,2.10.0,Entertainment,37,0,2,1
561941526,Dragon City Mobile,USD,0,4.11,Games,38,5,12,1
562136065,高德地图HD,USD,0,2.0.0,Navigation,26,5,1,1
562162550,ライブチャット、ビデオチャット通話が楽しめる！ ライブでゴーゴー,USD,0,4.9,Social Networking,40,4,16,1
562772514,Devil's Attorney,USD,2.99,1.0.4,Games,38,5,1,0
562989701,Vector for iPhone,USD,0.99,1.2.0,Games,40,0,1,1
563027226,NFL HUDDLE: Football Card Trader,USD,0,6.5.14,Sports,37,5,1,1
563092250,GeniusMovieWords,USD,9.99,2.1.0,Education,37,5,1,1
563103341,UBiO,USD,4.99,3.0.3,Music,37,5,2,1
563546294,Minecraft: Skin Studio,USD,3.99,4.8.0,Games,37,5,11,1
563718995,Bloons TD 5,USD,2.99,3.8.3,Games,40,0,15,1
563764220,minne - shopping handmade item,USD,0,7.11.0,Shopping,37,0,2,1
563910324,MarineTraffic - Ship Tracking,USD,4.99,3.6.2,Travel,40,5,1,1
564247778,Stone Age: The Board Game,USD,6.99,2.1,Games,43,5,2,1
564540143,Hill Climb Racing,USD,0,1.33.0,Games,37,5,1,1
564713751,51信用卡管家,USD,0,9.4.1,Finance,38,4,2,1
564765093,51信用卡管家Pro,USD,0.99,9.4.1,Finance,38,4,2,1
564818797,铁路12306,USD,0,2.8,Travel,38,0,1,1
564850309,Urlaubspiraten,USD,0,2.0.19,Travel,38,5,1,1
564874986,Backflip Madness,USD,0.99,1.1.3,Games,43,5,1,1
565200595,Fit Brains Trainer,USD,0,5.1.10,Education,37,5,9,1
565355431,Ticket Scanner for Powerball & MegaMillions Pool,USD,0,5.7.6,News,38,0,1,1
565847343,百度HD-极速安全浏览器,USD,0,5.4.0,Utilities,24,5,2,1
565877448,Good homes style-pro,USD,0.99,1.11,Lifestyle,43,0,3,1
565951597,Monkey Word School Adventure,USD,1.99,1.12,Education,38,5,1,1
566199224,Bloons TD 5 HD,USD,2.99,3.8.3,Games,24,5,15,1
566223681,Followers + for Instagram - Follower Analytics,USD,0,2.1.1,Social Networking,38,5,29,1
566286915,Colin McRae Rally,USD,2.99,1.11.4,Games,40,5,1,1
566394373,Mutant Fridge Mayhem - Gumball,USD,2.99,4.1.1,Games,43,5,1,1
566560753,KATWARN,USD,0,2.1.1,News,40,0,2,1
566663211,iUniform ASU - Builds Your Army Service Uniform,USD,3.99,1.13,Utilities,40,0,2,1
566685699,We Maps,USD,6.99,8.4.2,Travel,37,5,15,1
566752651,Rainy Mood - Rain Sounds for Sleep & Study,USD,2.99,2.2,Health & Fitness,37,4,1,1
566813949,淘票票 - 原淘宝电影，选座购票必备,USD,0,6.8.2,Entertainment,38,5,2,1
567008119,e-Sword HD: Bible Study Made Easy,USD,4.99,6,Reference,24,5,3,1
567141387,Vampify - Turn yourself into a Vampire,USD,0.99,2.1.9,Entertainment,37,5,13,1
567143224,French Tarot,USD,4.99,3.4.0,Games,38,5,2,1
567244903,Bubble Guppies: Animal School Day HD,USD,4.99,1.4,Education,26,5,1,1
567249360,Bubble Guppies: Animal School Day,USD,2.99,1.2,Education,40,0,1,1
567289775,Mickey Mouse Clubhouse: Mickey's Wildlife Count Along,USD,2.99,1.6.82,Entertainment,40,5,3,1
567457151,MY EE,USD,0,4.4.0,Utilities,37,5,1,1
567533074,Sonic Jump™,USD,2.99,2.0.2,Games,43,5,10,1
567767430,Yoga Studio,USD,4.99,3.4,Health & Fitness,37,5,1,1
568141784,"sugar, sugar",USD,0.99,2,Games,40,4,16,1
568543007,Watch NFL Network,USD,0,2.3,Sports,38,3,25,1
568731681,SySight,USD,0.99,4.3.5,Utilities,37,3,2,1
568827824,Frax - The First Realtime Immersive Fractals,USD,0.99,1.4.2,Entertainment,37,0,8,1
568939466,ReindeerCam,USD,1.99,2,Entertainment,37,3,1,1
569077959,Timehop,USD,0,4.0.12,Social Networking,37,0,1,1
569185650,Pudding Monsters,USD,0.99,1.3.0,Games,40,0,11,1
569632660,Toca Hair Salon 2,USD,2.99,1.1.5,Education,40,5,18,1
570060128,"Duolingo - Learn Spanish, French and more",USD,0,5.1.0,Education,37,5,24,1
570103834,Printicular Print Photos - 1 Hour Pickup,USD,0,2.22.0,Photo & Video,37,5,22,1
570105907,楽天カード,USD,0,5.15.3,Finance,37,5,1,1
570180361,"Runtastic Push Ups PRO: Workouts, Trainer, Counter",USD,1.99,2.4.1,Health & Fitness,37,5,15,1
570182662,"Runtastic Squats PRO – Workouts, Trainer & Counter",USD,1.99,2.4.1,Health & Fitness,37,5,15,1
570306657,LEGO Batman: DC Super Heroes,USD,4.99,1.7,Games,43,5,1,1
570315854,Repost for Instagram,USD,0,3.2.5,Social Networking,37,0,1,1
570439968,Daily Celebrity Crossword,USD,0,4.12.23,Games,37,5,1,1
570608623,腾讯体育-NBA全网独播,USD,0,5.0.4,Sports,37,0,1,1
570772231,Global Shark Tracker,USD,0,1.7,Education,37,1,1,1
571096102,FOX NOW - Watch Full Episodes and Stream Live TV,USD,0,2.16.6,Entertainment,37,4,1,1
571172432,Mutant Mudds,USD,4.99,1.0.7,Games,43,5,1,1
571227995,"All-in Fitness: 1200 Exercises, Workouts, Calorie Counter, BMI calculator by Sport.com",USD,2.99,1.9.1,Health & Fitness,38,0,6,1
571393580,Gangstar Vegas,USD,0,3.1.0,Games,38,5,13,1
571640421,Slender Rising,USD,2.99,1.7,Games,40,4,1,1
571801488,365Scores,USD,0,4.4.9,Sports,37,5,32,1
572395608,Temple Run 2,USD,0,1.37,Games,38,5,1,1
572432485,Partia,USD,3.99,1.0.3,Games,43,4,1,1
572534490,Beat the Boss 2,USD,0,2.8.0,Games,43,5,15,1
573116090,Afterlight,USD,0.99,3.2,Photo & Video,37,5,1,1
573385592,キクタンTOEIC(R) Test Score 600 ～聞いて覚える英単語～(アルク),USD,3.99,1.0.55,Education,38,0,1,1
573516833,Warhammer Quest,USD,2.99,1.29,Games,40,5,5,1
573615421,Vendée Globe 2016,USD,0,2.1.9,Sports,37,5,2,1
573859785,Joe Danger,USD,1.99,1.2,Games,38,5,8,1
573885698,百度视频HD-高清电视剧、电影在线观看神器,USD,0,6.0.0,Entertainment,24,5,1,1
573916046,Fitness Point Pro,USD,4.99,6.6.2,Health & Fitness,37,5,18,1
574001818,Beat the Boss 2 (17+),USD,0.99,2.8.0,Games,43,5,15,1
574123647,iGun Pro HD - The Original Gun Application,USD,0,5.24,Games,40,5,6,1
574375380,Sky Gamblers: Storm Raiders,USD,4.99,1.5.2,Games,37,5,10,1
574641836,METAL SLUG 1,USD,2.99,1.1.1,Games,43,5,2,1
575082759,Asva The Monkey HD,USD,0.99,1.1.2,Games,43,5,1,1
575119311,FINAL FANTASY IV,USD,14.99,1.4.4,Games,40,5,12,1
575147772,LINE PLAY - Your Avatar World,USD,0,4.9.6,Social Networking,37,5,6,1
575154654,Pou,USD,0,1.4.69,Games,40,5,20,1
575357589,Christmas Stories: Nutcracker Collector's Edition HD (Full),USD,6.99,1.0.0,Games,24,5,1,1
575487269,aerofly FS - Flight Simulator,USD,3.99,1.2.1,Games,39,5,1,1
575590994,Infect Them All 2 : Zombies,USD,0.99,1.3,Games,43,5,2,1
575658129,Injustice: Gods Among Us,USD,0,2.15.1,Games,39,5,13,1
575781369,我想有个家,USD,0,1.2.2,Games,43,5,1,1
575812869,Dr. Panda Daycare,USD,2.99,2.4,Education,40,5,15,1
576443892,InstaLogo Logo Creator - Graphic design maker,USD,2.99,3.1,Business,37,5,28,1
576505181,Ingress,USD,0,1.119.0,Games,38,3,16,1
576588894,Sky Guide: View Stars Night or Day,USD,2.99,6.2.2,Reference,37,5,11,1
576649830,"InstaSize: Photo Editor, Picture Effects & Collage",USD,0,4.3.41,Photo & Video,37,1,23,1
576836614,SpongeBob Moves In,USD,2.99,4.37.7,Games,40,4,9,1
576939960,Minigore 2: Zombies,USD,1.99,2,Games,37,5,1,1
576959436,Incredipede,USD,3.99,1.76,Games,39,4,1,1
577232024,Lumosity - Brain Training,USD,0,9.8,Education,37,5,6,1
577333970,Checkout 51: Grocery Coupons & Cash Back Savings,USD,0,5.6,Shopping,37,0,3,1
577423493,"Retrica - Selfie Camera with Filter, Sticker & GIF",USD,0,4.1.1,Photo & Video,37,0,16,1
577499909,TapeACall Pro - Call Recorder For Phone Calls,USD,9.99,3.4.7,Business,11,0,32,1
577586159,Yahoo Mail - Keeps You Organized!,USD,0,4.16.1,Productivity,37,5,45,1
577628510,TeamSpeak 3,USD,4.99,3.1.23,Social Networking,38,1,4,1
578186621,车轮查违章-2017全国车辆违章查询助手,USD,0,6.3.2,Travel,37,5,2,1
578203499,Bridge Constructor Playground,USD,1.99,2,Games,38,5,13,1
578448682,Grand Theft Auto: Vice City,USD,4.99,1.6,Games,43,3,8,1
578467798,Fish Out Of Water!,USD,0.99,1.2.8,Games,38,5,13,1
578665578,Threema,USD,2.99,2.10.0,Social Networking,37,5,9,1
578979413,MyScript Calculator - Handwriting calculator,USD,0,1.3.2,Productivity,38,5,11,1
579446739,Wells Fargo for iPad,USD,0,2.95,Finance,24,5,2,1
579581125,SmartNews - Trending News & Stories,USD,0,4.1.10,News,37,5,2,1
579712380,"Alarm Clock Sleep Sounds Pro: Guided Meditation for Relaxation Cycle, Hypnosis and insomnia",USD,6.99,2.1,Health & Fitness,38,0,6,1
580002794,Followers + EA - Analytics for Instagram,USD,0.99,3.0.2,Social Networking,25,3,29,1
580069644,通信量チェッカー,USD,0,4.0.5,Utilities,37,0,2,1
580175049,Blitz Brigade: Multiplayer FPS shooter online!,USD,0,2.9.1,Games,38,5,11,1
580758306,一起捕鱼 - 欢乐街机电玩城,USD,0,3.9.0,Games,40,0,1,1
580765736,Megapolis,USD,0,3.70.20429,Games,38,5,10,1
580991034,The Silent Age,USD,0,2.16,Games,37,5,1,1
581137577,VoiceTra(Voice Translator),USD,0,5.5,Travel,37,5,4,1
581463445,Lep's World 3 Plus - the super best platformer games,USD,0.99,1.8.4,Games,38,5,19,1
581585669,Elmo Loves 123s,USD,4.99,1.3.0,Games,24,5,1,1
581838289,地元の掲示板「ジモティー」地元でカンタン！フリマよりもお得！,USD,0,3.0.0,Shopping,37,0,1,1
581906929,Athletics: Summer Sports (Full Version),USD,0.99,1.6,Games,37,5,1,1
581920331,WWF Together,USD,0,2.1.5,Education,37,5,5,1
582284493,Radio - USA,USD,0,5.2.4,Entertainment,37,5,15,1
582431926,Cliff Diving Champ,USD,0.99,1.11,Games,43,5,1,1
582486077,"ElfYourself by Office Depot, Inc.",USD,0,5.2.0,Entertainment,37,5,4,1
582528844,今日头条(专业版) - 推荐热点新闻资讯、娱乐视频,USD,0.99,6.1.4,News,38,4,2,1
582538300,TimeStamp Photo with GPS Address Location,USD,1.99,6.6,Photo & Video,40,1,1,1
582654048,Sonic Dash,USD,0,3.7.1,Games,37,5,7,1
582719476,"Instant Fitness : 600+ exercises, 100+ workouts, home, exercise workout trainer, 7 minute workout, on-the-go personal mobile fitness trainer by Fitness Buddy and Instant Heart Rate",USD,9.99,2,Health & Fitness,38,0,1,1
582790430,"SeatGeek – Tickets to Sports, Concerts & Broadway",USD,0,4.6.0,Entertainment,37,5,1,1
582793399,Rocket Video for Google Cast and Chromecast to TV,USD,1.99,3.2,Productivity,38,4,5,1
582934943,途家-全球公寓民宿预订平台,USD,0,5.32,Travel,37,0,1,1
583066190,AVP: Evolution,USD,2.99,3,Games,38,5,8,1
583222866,Deer Hunter Classic,USD,0,3.4.0,Games,38,5,12,1
583284315,零基础学音标,USD,0.99,2.0.2,Education,40,3,2,1
583308290,Naughty or Nice Scan Free,USD,0,1.6,Entertainment,38,2,2,1
583446403,Garmin Connect™ Mobile,USD,0,3.18,Health & Fitness,37,0,29,1
583672052,BookScanner App,USD,1.99,2.9,Book,37,4,22,1
583700738,中国移动手机营业厅(中国移动官方),USD,0,3.8,Utilities,38,5,1,1
583976519,Cubasis 2 - Mobile Music Creation System,USD,49.99,2.1,Music,24,5,1,1
584246550,买火车票Pro,USD,4.99,4.3.5,Productivity,38,5,1,1
584485870,ZEDGE™ Ringtones,USD,0,3.4.2,Entertainment,37,3,12,1
584557117,Napster - Top Music & Radio,USD,0,5.7.5,Music,37,4,11,1
584927317,Warbits,USD,4.99,1.2,Games,40,5,1,1
585027354,Google Maps - Navigation & Transit,USD,0,4.31.1,Navigation,37,5,34,1
585259203,Super Stickman Golf 2,USD,0,2.8,Games,38,5,1,1
585307861,PicTapGo,USD,1.99,3.5.2,Photo & Video,37,5,6,1
585478571,肌年齢診断,USD,0,1,Entertainment,43,0,2,1
585512923,Dr. Panda Veggie Garden,USD,2.99,1.5,Education,40,4,15,1
585561686,QRコードリーダー for iPhone,USD,0,3.1,Productivity,37,3,2,1
585599497,Ski Jumping Pro,USD,0.99,1.3.0,Games,39,5,22,1
585658160,Wild Kratts Creature Power,USD,1.99,2.46,Games,43,5,1,1
585801479,iMaps+ for Google Maps ™ and Street View ™ : Transit and Offline Contacts,USD,2.99,4.1.1,Navigation,37,4,1,1
585880277,Alphabet Aquarium School Adventure Vol 1: Teachme Letters - Animated Puzzle Games for Preschool and Kindergarten Explorers by 22learn,USD,1.99,1.2,Games,43,5,1,1
586076398,Amaziograph,USD,0.99,3.0.3,Entertainment,24,5,1,1
586149216,Monash University Low FODMAP Diet,USD,7.99,2.0.4,Medical,38,5,2,1
586157728,火车票Pro for 12306,USD,0.99,7.3.3,Travel,38,4,2,1
586192051,Santa Tracker Christmas Free,USD,0,2.4,Entertainment,37,5,6,1
586280100,Block Fortress,USD,1.99,1.6.3,Games,37,5,1,1
586328581,ABCmouse.com - Early Learning Academy,USD,0,5.5,Education,38,4,1,1
586379597,Golf Live Extra,USD,0,3.31,Sports,37,1,1,1
586447913,Microsoft Word,USD,0,2.1,Productivity,37,5,33,1
586449534,Microsoft PowerPoint,USD,0,2.1,Productivity,37,5,33,1
586575092,Coin Party: Carnival Pusher,USD,0,2.6.7,Games,40,5,1,1
586683407,Microsoft Excel,USD,0,2.1,Productivity,37,5,33,1
586803362,ウィズダム英和・和英辞典 2,USD,23.99,2.5.1,Reference,37,5,2,1
586854309,STAR WARS™: FORCE COLLECTION,USD,0,5.4.2,Games,38,5,1,1
586910133,Smart Alarm Clock : sleep cycle & snoring recorder,USD,0,8.4,Health & Fitness,37,0,9,1
587248280,丸亀製麺,USD,0,3.0.7,Food & Drink,38,0,2,1
587366035,PicsArt Photo Studio: Collage Maker & Pic Editor,USD,0,9.8,Photo & Video,37,5,21,1
587823548,1 Second Everyday: Video Diary,USD,4.99,1.60000.1,Photo & Video,37,0,1,1
587842308,The Walking Dead: Dead Yourself,USD,0,3.4,Entertainment,37,4,8,1
587849880,Bokeh Lens,USD,0.99,1.3.6,Photo & Video,37,0,1,1
587868848,Score Darts,USD,3.99,3.61,Sports,38,5,1,1
587922128,"ProTracker Plus Weight, Calorie & Exercise Tracker",USD,2.99,2.1.3,Health & Fitness,37,5,2,1
588013838,VSCO,USD,0,27,Photo & Video,37,5,16,1
588199634,Moto Madness - 3d Motor Bike Stunt Racing Game,USD,0.99,1.1,Games,43,5,1,1
588287777,Baidu Videos,USD,0,7.8.5,Entertainment,38,0,2,1
588358613,"Drawing Desk - Draw, Paint, Doodle & Sketch board",USD,0,5.4.2,Productivity,37,5,11,1
588682669,Alpaca World HD+,USD,0,3.2.2,Games,40,3,1,1
588722840,"SportsManias: Sports Emojis, Fantasy & Team News",USD,0,3.1.18,Sports,37,4,1,1
588797948,Open Food Facts,USD,0,1.31,Food & Drink,37,1,1,1
588922922,Gym Log+ — Workout and Fitness Tracker,USD,4.99,2.28.0,Health & Fitness,37,5,11,1
589220663,2XL Snocross,USD,1.99,1.2.1,Games,37,5,5,1
589351740,H&M,USD,0,2.21.0,Shopping,37,0,6,1
589653414,"7-Eleven, Inc.",USD,0,2.3.6,Food & Drink,38,0,1,1
589779009,METAL SLUG 2,USD,2.99,1.0.2,Games,43,5,2,1
590190880,ゲオ　クーポンが貰える！ゲーム予約もできる！,USD,0,10.12.0,Entertainment,40,0,1,1
590216134,Plant Nanny - Water Reminder with Cute Plants,USD,0,1.9.2,Health & Fitness,38,0,12,1
590250573,Little Inferno HD,USD,4.99,1.33,Games,39,5,7,1
590268705,First Grade Learning Games (School Edition),USD,3.99,2.2,Education,37,5,1,1
590353452,Hardcore Dirt Bike 2,USD,1.99,1.1,Games,40,5,1,1
590652256,Slots Discovery,USD,0,6.6,Games,40,5,3,1
591301867,bloxorz,USD,0.99,2.5.0,Games,43,4,16,1
591560124,Musi - Unlimited Music For YouTube,USD,0,5.8.5,Music,37,5,2,1
591584458,返利-专注网购省钱的APP,USD,0,5.11.1,Shopping,38,0,2,1
591591931,家园7：雪城增强版,USD,0.99,1.0.0,Games,43,5,12,1
591626572,Endless Alphabet,USD,8.99,3.4,Education,37,4,1,1
591840203,CARROT To-Do - Talking Task List,USD,2.99,5.2.4,Productivity,37,0,1,1
591923366,Photo and Video Transfer over wifi app,USD,2.99,2,Productivity,40,5,6,1
592331499,BeautyCam - AR Carnie selfie,USD,0,6.0.1,Photo & Video,37,0,6,1
592371118,サクサクチェッカー 最適化  -  iChecker,USD,0,1.9,Entertainment,37,0,1,1
592447445,Vine Camera,USD,0,6.0.2,Photo & Video,37,0,25,1
592682163,Flick Champions Winter Sports,USD,0.99,2.9.9,Games,37,5,1,1
592725830,CloudApp Mobile,USD,1.99,1.2.3,Productivity,37,0,1,1
593042008,teamLabBody-3D Motion Human Anatomy-,USD,24.99,3.0.4,Medical,38,5,2,1
593306620,Units Plus Converter - Convert Any Unit & Currency,USD,3.99,2.9,Utilities,38,5,1,1
593451567,Gin Rummy Pro,USD,1.99,3.7,Games,43,1,1,1
593658634,Trenches II,USD,0.99,1.4,Games,40,5,5,1
593715088,Solitaire·,USD,0,3.1,Games,37,4,18,1
593828513,天猫HD,USD,0,5.24.1,Shopping,24,5,2,1
594117733,仙劍奇俠傳1 DOS懷舊版,USD,1.99,1.5,Games,43,5,3,1
594145971,家計簿マネーフォワード-自動連携で簡単 人気の家計簿,USD,0,7.21.2,Finance,37,5,2,1
594802437,Pearl's Peril - Hidden Object Adventures,USD,0,2.17,Games,24,5,14,1
594811233,Star Wars™ Pinball 5,USD,1.99,1.5,Games,40,2,1,1
594851821,Bombsquad - Defuse the Bomb,USD,4.99,2,Games,37,5,1,1
595098366,4 Bilder 1 Wort,USD,0,7.3.3,Games,37,5,1,1
595246296,BringGo Western Europe,USD,0.99,2.5.5,Navigation,37,0,1,1
595303942,Baby Care & Dress Up - Love & Have Fun with Babies,USD,0,3.4,Games,38,5,11,1
595558452,4 Pics 1 Word,USD,0,7.3.3,Games,37,5,1,1
595689324,Marvel Pinball,USD,0.99,1.8,Games,40,2,1,1
595831580,Temple Run: Oz,USD,1.99,1.7.0,Games,40,5,10,1
596006531,4 Images 1 Mot,USD,0,7.3.3,Games,37,5,1,1
596026805,PhotoPills,USD,9.99,2.3.3,Photo & Video,37,5,6,1
596040849,Theory Test and Hazard Perception Pro,USD,3.99,10.2,Education,37,5,1,1
596133590,Nick,USD,0,3.2,Entertainment,37,4,13,1
596402997,Despicable Me: Minion Rush,USD,0,4.6.0,Games,38,5,16,1
596677177,Worms3,USD,4.99,1.16,Games,43,5,8,1
596684220,Essential Anatomy 5,USD,19.99,5.0.3,Medical,37,5,1,1
596796565,HabitSeed,USD,0.99,1.1.2,Health & Fitness,40,0,25,1
597426372,Speech Jammer,USD,0,3.1.11,Entertainment,37,2,2,1
